,degree,video_id,duration,views,age,title,img,topic,subject
0,13,['qNt_wPSLk-g'], 46 minutes,2.1K views,11 months ago,"""Designing Remote Collaboration"" with Phanish Puranam",https://i.ytimg.com/vi/qNt_wPSLk-g/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIgwRXg6MJBpM8AgREIPjBlBluvA,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,13,['z_YWYktxLKc']," 3 minutes, 53 seconds",3.3K views,2 years ago,"Tacit collusion, price leadership and the payoff matrix",https://i.ytimg.com/vi/z_YWYktxLKc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjgnEZF_2mP1fcab02F3VEmNp-KQ,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,13,['Fhp8wK3-a_0']," 3 minutes, 56 seconds",18K views,4 years ago,What is TACIT KNOWLEDGE? What does TACIT KNOWLEDGE mean? TACIT KNOWLEDGE meaning &amp; explanation,https://i.ytimg.com/vi/Fhp8wK3-a_0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYRXvt4692HGsP24Y4Fo97E4D7xw,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,13,['L1zjQBImx44'], 57 minutes,408 views,4 months ago,Polanyi vs. Planning (Planning around AI's New Romance with Tacit Knowledge),https://i.ytimg.com/vi/L1zjQBImx44/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAuqxmUfMOmn_TFjPFpOOVIWP_wNg,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,13,['4XK09DkFhm4']," 10 minutes, 40 seconds",472 views,2 months ago,What is Coordination?,https://i.ytimg.com/vi/4XK09DkFhm4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOiaX3-EM-IMsCLrfJ0bKTRNlB2w,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,13,['O1PSSxB4Lxs']," 4 minutes, 1 second",66K views,10 years ago,Knowledge Management - Managing Tacit and Explicit Knowledge,,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['sa0RUmGTCYY'], 19 minutes,4.9M views,8 years ago,The secret to desire in a long-term relationship | Esther Perel,https://i.ytimg.com/vi/sa0RUmGTCYY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCzvLz-pc6iN5AEn1uVgyBcJ8wXvA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,13,['QXwiVuDdkAQ'], 39 minutes,274 views,9 months ago,Economics of Entrepreneurship: Tacit Collusion,,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['pXvoOQzADl8']," 4 minutes, 23 seconds",565K views,9 months ago,The one factor in a lasting relationship,https://i.ytimg.com/vi/pXvoOQzADl8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_2-Z42zYSJRyCiSkZW4R5pbdLeA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,13,['cPNMQh6-I98']," 2 minutes, 45 seconds",12K views,9 years ago,Best Ways to Transfer Tacit Knowledge,,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['4HBZt3H8VXo']," 4 minutes, 3 seconds",980K views,2 years ago,This is why 90% of relationships don't last | Esther Perel (You can need to know this),https://i.ytimg.com/vi/4HBZt3H8VXo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkGiN4_ObNK52RNjUePMw6dhjhcg,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,13,['xxNmUYlU4fo']," 11 minutes, 14 seconds",558 views,3 years ago,TACIT Twitter Crawler,https://i.ytimg.com/vi/xxNmUYlU4fo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwLfgS9kBHqAMXkW4mkL4GKqhruQ,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['t3MwXRg0dDA']," 2 minutes, 29 seconds",24K views,8 years ago,Nationwise - tips for long-lasting relationships,https://i.ytimg.com/vi/t3MwXRg0dDA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDD-J6KQULVmBAskS-ds1fc2q1IXA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,12,['6UjSj4LPyVQ']," 2 minutes, 41 seconds",1.8K views,1 year ago,Merchant Ships - Long Term Relationships Were Only Cool When Divorce Wasn't,https://i.ytimg.com/vi/6UjSj4LPyVQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCO3_GZZHcjKzyD8eSja365XXjqVA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,13,['vmfEvckG05k']," 6 minutes, 46 seconds",135 views,1 year ago,IO-Ch9-Introduction to Collusion,https://i.ytimg.com/vi/vmfEvckG05k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCMUCrLVJkeJTTyYp_1khNdX-epDQ,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['l-NKEN_usQ4']," 11 minutes, 7 seconds",5.8K views,6 months ago,Why do I feel BORED in healthy relationships? Why do STABLE relationships make me want to RUN?!,,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,13,['B_oOX8N4rLQ']," 2 minutes, 54 seconds",20K views,2 years ago,How To Improve Coordination Skills And Balance - Coordination Exercises And Drills For Athletes,https://i.ytimg.com/vi/B_oOX8N4rLQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATn-XmJ4P9df1nwz5vlSR7bO62Ig,Application: Tacit Coordination,15.0251 Game Theory for Strategic Advantage 1
0,12,['gLtaOACY2Iw'], 16 minutes,85K views,1 year ago,Maintaining MASCULINITY &amp; FRAME In Long Term Relationships! ( LTR's ),,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,12,['Umz9SgjRroY'], 4 minutes,545K views,1 year ago,6 Stages of a Relationship - Which One Are You?,https://i.ytimg.com/vi/Umz9SgjRroY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDOrmIgJ6xB9kxjN_zKeYFNVc4lIw,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
1
0,15,['GH7lBHQ35lU']," 4 minutes, 21 seconds",215K views,4 years ago,The Art Market: Part 1 - Auctions,https://i.ytimg.com/vi/GH7lBHQ35lU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBi7la-w3mo-bGQYI59GtMF7lRAjA,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
ory for Strategic Advantage 1
0,14,['v74nlLOYHWc']," 1 hour, 7 minutes",161 views,2 years ago,On continuous time games with asymmetric information by Catherine Rainer,https://i.ytimg.com/vi/v74nlLOYHWc/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCobg_zB-hiyattPlY_6bL5xgATnw,Games with Asymmetric Information,15.0251 Game Theory for Strategic Advantage 1
0,15,['7Fgl4otQ-8k'], 27 minutes,431 views,3 years ago,Introduction to Auction,https://i.ytimg.com/vi/7Fgl4otQ-8k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvNEfs_8dmF4UGUlx7Xb9a7bRU-w,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,12,['IAe4mPI4CdY'], 28 minutes,181K views,4 years ago,12 Principles Of Successful Relationships,https://i.ytimg.com/vi/IAe4mPI4CdY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnnx6IoIG9I4ZSb86tvtRM_k87rA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,15,['kNasJxZIDTU']," 1 minute, 22 seconds",226K views,9 years ago,Introduction to eBay Auctions,https://i.ytimg.com/vi/kNasJxZIDTU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDH2n3J8RpkaX30BI36Yv_HvzARiQ,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,12,['4sGBOMiR0gc']," 4 minutes, 9 seconds",447K views,3 years ago,Jordan Peterson - The Key to Healthy Relationships,https://i.ytimg.com/vi/4sGBOMiR0gc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDhXLYi0St2Nn_bA5kcsk-okKwYjA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,17,['KnMxbDiDG74']," 13 minutes, 10 seconds",88 views,4 years ago,Designing Auction-Based Marketplaces: Research and Practice at MSR,https://i.ytimg.com/vi/KnMxbDiDG74/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDi4aO3QkNVpwRBLBeIzAWfyeVNyA,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,14,['RWxTJsTbK2w']," 1 hour, 10 minutes",47K views,12 years ago,"23.  Asymmetric information: silence, signaling and suffering education",https://i.ytimg.com/vi/RWxTJsTbK2w/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAPUYvIRccLpdJoUj7wuNTrC2EYbw,Games with Asymmetric Information,15.0251 Game Theory for Strategic Advantage 1
0,15,['yhcmcQPOO5Q']," 9 minutes, 56 seconds",2.1K views,7 months ago,How Art Auctions Work | Art Market Explained,https://i.ytimg.com/vi/yhcmcQPOO5Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATsXgjjgX1IzokqeNxeMYD5lYtCQ,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,12,['3LXUVa4ugwc'], 20 minutes,90K views,19 hours ago,My Toxic Relationship With Productivity,https://i.ytimg.com/vi/3LXUVa4ugwc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDjyJOO1W5MjSTAf1sz3g4bE3aftA,Long-run Relationships,15.0251 Game Theory for Strategic Advantage 1
0,14,['mN5SP7ppQr4']," 6 minutes, 51 seconds",41K views,4 years ago,Game Theory 101 (#63): Incomplete Information,https://i.ytimg.com/vi/mN5SP7ppQr4/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCTY8LSgheNJ6GhrwFvfxlGI4VkMw,Games with Asymmetric Information,15.0251 Game Theory for Strategic Advantage 1
0,16,['XlAp80_TCbw']," 1 minute, 54 seconds",469 views,6 months ago,How online auctions work | Realestate.com.au,https://i.ytimg.com/vi/XlAp80_TCbw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCcbuB2ECuih0xzmyhB6kovMFjMBg,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,15,['Cxb0-EUB2TE']," 5 minutes, 9 seconds",7 views,1 month ago,Introduction to e-Auctions,https://i.ytimg.com/vi/Cxb0-EUB2TE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKq5ANaiQgvBMAntIQJ4Hqe85d3Q,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,17,['OH49K4_k_L4'], 41 minutes,212 views,4 years ago,Designing RES auctions well: International experiences and lessons learnt,https://i.ytimg.com/vi/OH49K4_k_L4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUsHWA3cJu3NesCSWSQB-QaUKF2A,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,16,['QU25guErCUA']," 13 minutes, 27 seconds",2.2K views,2 years ago,5 Biggest Mistakes People Make With Online Auctions,https://i.ytimg.com/vi/QU25guErCUA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUywQzFzIOVWJikAv8xDQ-1HiX7w,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,15,['W-paiSRRSoU']," 8 minutes, 16 seconds",13 views,1 year ago,Introduction to auctions,https://i.ytimg.com/vi/W-paiSRRSoU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAI4iVsYjiUTdivCDyrxmwORUiRMA,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,17,['qssI68Nhvwo']," 2 hours, 22 minutes",438 views,5 months ago,"Auctions and Market Design, Lecture 1: Introduction, Peter Cramton",https://i.ytimg.com/vi/qssI68Nhvwo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC26-LKV2nOOOJWlm6vpTg_q8p-rQ,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,16,['1wze_qu9FOY']," 13 minutes, 59 seconds",2.9K views,1 year ago,Online Auctions 101 How To Find Stuff To Resell On Ebay Through  Bidspotter,https://i.ytimg.com/vi/1wze_qu9FOY/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBqllaVYmcq25OBjCsmMb7axdJ-w,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,15,['Nl6rbeU0Dkw']," 1 hour, 13 minutes",11 views,22 hours ago,"Truth, Lies, and Puppy Mills: Ep21 - Intro to Dog Auctions",https://i.ytimg.com/vi/Nl6rbeU0Dkw/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCO24Yfi4-1Cz1NnS2VSg6Cw76W1w,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,17,['e651-kezVFk']," 2 hours, 10 minutes",225 views,4 months ago,"Auctions and Market Design, Lecture 2: Auctions and Bargaining, Peter Cramton",https://i.ytimg.com/vi/e651-kezVFk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6vUr-BKurkRMrOoGAVWSyWo_0iQ,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,16,['UHTHo4AOh1E'], 27 minutes,23K views,8 months ago,"Bought a locker for $3,500 from an online storage auction. What's inside?",https://i.ytimg.com/vi/UHTHo4AOh1E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA5KNyoMnnNAMSKK8h01j4oHVZsWA,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,14,['_3gvx3jwfLg']," 4 minutes, 45 seconds",16K views,3 years ago,Asymmetric Information (Microeconomics),https://i.ytimg.com/vi/_3gvx3jwfLg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAM0Qrw23Ij5hK1jXxpEKvgTlR8RA,Games with Asymmetric Information,15.0251 Game Theory for Strategic Advantage 1
0,15,['qssI68Nhvwo']," 2 hours, 22 minutes",438 views,5 months ago,"Auctions and Market Design, Lecture 1: Introduction, Peter Cramton",https://i.ytimg.com/vi/qssI68Nhvwo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC26-LKV2nOOOJWlm6vpTg_q8p-rQ,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,17,['yhcmcQPOO5Q']," 9 minutes, 56 seconds",2.1K views,7 months ago,How Art Auctions Work | Art Market Explained,https://i.ytimg.com/vi/yhcmcQPOO5Q/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATsXgjjgX1IzokqeNxeMYD5lYtCQ,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,15,['pJAhnc8VuDo']," 1 hour, 2 minutes",45K views,12 years ago,24. Asymmetric information: auctions and the winner's curse,https://i.ytimg.com/vi/pJAhnc8VuDo/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD44lx3yEb1f104XBxhqiMgpCvg4g,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,16,['zghQ54uQOOc']," 3 minutes, 57 seconds",27K views,1 year ago,Online used car auction warning | 7NEWS,https://i.ytimg.com/vi/zghQ54uQOOc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB44KdJEHUf2taBTyrEENLtGQh_ww,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,15,['fdzXRsLCPh8']," 4 minutes, 28 seconds",280 views,1 year ago,"Economics #46: Introduction to Auctions, Contracts, and Exchanges",https://i.ytimg.com/vi/fdzXRsLCPh8/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvX-Ql5NNySZyT7XtukopYnSNNKQ,Introduction to Auctions,15.0251 Game Theory for Strategic Advantage 1
0,16,['EangLTIIULk'], 22 minutes,31K views,8 months ago,Buying Cars at Auction  Online     (How it works),https://i.ytimg.com/vi/EangLTIIULk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCBMK-vFT8fpvT1XLI6ELfozj2V9g,Online Auctions,15.0251 Game Theory for Strategic Advantage 1
0,17,['XFilwKLZHkk']," 1 hour, 23 minutes",2.8K views,3 years ago,Mechanisms of Auction Houses. A Guideline for Understanding Auctions and the Art Market,https://i.ytimg.com/vi/XFilwKLZHkk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDw9Tf4uEkw_R0g9WIs1cu6j6eIyA,Designing Auctions and Other Markets,15.0251 Game Theory for Strategic Advantage 1
0,14,['QVupAWPxuUA']," 1 hour, 27 minutes",427 views,4 years ago,Dynamic Games with Asymmetric Information: A Framework for Empirical Work,https://i.ytimg.com/vi/QVupAWPxuUA/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB4aYOkUL_3ZQIZF6b0MdG8YUdBPg,Games with Asymmetric Information,15.0251 Game Theory for Strategic Advantage 1
