,degree,video_id,duration,views,age,title,img,topic,subject
0,2,['S8Yce9Gl6aU']," 1 hour, 43 minutes",916 views,3 years ago,Learning Representations of Large-scale Networks part 1,https://i.ytimg.com/vi/S8Yce9Gl6aU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDg-YbPBRt5eGfetKDMbBj9Km7JIA,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,0,['EH6vE97qIP4']," 1 hour, 2 minutes",1.5M views,1 year ago,"1. Introduction for 15.S12 Blockchain and Money, Fall 2018",https://i.ytimg.com/vi/EH6vE97qIP4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAkcPMsP1K_ZLp7aqnIrxzwgeVzBw,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,1,['YrhBZUtgG4E']," 1 hour, 16 minutes",51K views,1 year ago,Graph Representation Learning (Stanford university),https://i.ytimg.com/vi/YrhBZUtgG4E/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5HR81QYAnKPbUQROT0uZhziQrsw,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,3,['uvYTGEZQTEs']," 12 minutes, 19 seconds",722K views,11 years ago,Markov Chains - Part 1,https://i.ytimg.com/vi/uvYTGEZQTEs/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBwK35qiDJLeytWiSKd12tEuPfF4A,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,2,['Xy6RcjXMa2c']," 14 minutes, 31 seconds",5.8K views,3 years ago,Network Dissection: Quantifying Interpretability of Deep Visual Representations,https://i.ytimg.com/vi/Xy6RcjXMa2c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtYpuANO7vuuzdMc8wGvQcfqvUPA,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,0,['awLnur5Yt9o']," 3 hours, 49 minutes",1.4M views,2 years ago,Fundamental of IT - Complete Course || IT course for Beginners,https://i.ytimg.com/vi/awLnur5Yt9o/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDDcJpH7Fnm9jBtMnbrxWSDr1JyA,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,9,['3PxteAgVf0o'], 17 minutes,10K views,8 years ago,2   2   2A Introduction to random graph models 1658,https://i.ytimg.com/vi/3PxteAgVf0o/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCZaIGqfjTuUW7Pds-uwvPWQ-N9TQ,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,1,['TBjdvjdS2KM'], 21 minutes,746 views,1 year ago,Similarity of neural network representations revisited,https://i.ytimg.com/vi/TBjdvjdS2KM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmnL09E-wmE1lnVsAHycnDRj53Nw,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,3,['i3AkTO9HLXo']," 9 minutes, 24 seconds",82K views,5 months ago,Markov Chains Clearly Explained! Part - 1,https://i.ytimg.com/vi/i3AkTO9HLXo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzZFdV3drtxG0846UwTH2QuT_NxQ,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,2,['rfaochjengM']," 1 hour, 3 minutes",3 views,3 hours ago,Giant dust particles by C. Ryder | inDust webinar,https://i.ytimg.com/vi/rfaochjengM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSP6LARfydr_VIj1WayndnQ9e2KA,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,9,['HtBWmw4d8tg'], 1 hour,2K views,4 years ago,The Phase Transition in Random Graphs: A Simple Proof,https://i.ytimg.com/vi/HtBWmw4d8tg/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzwbhX7ojPoprXs3LMmsh-Avr4sA,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['Uz3JIp6EvIg']," 12 minutes, 50 seconds",102K views,5 years ago,Prob &amp; Stats - Markov Chains (1 of 38) What are Markov Chains: An Introduction,https://i.ytimg.com/vi/Uz3JIp6EvIg/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB27aeVejGG3Izh-r8WP04_24J-Og,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,1,['rfaochjengM']," 1 hour, 3 minutes",3 views,3 hours ago,Giant dust particles by C. Ryder | inDust webinar,https://i.ytimg.com/vi/rfaochjengM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBSP6LARfydr_VIj1WayndnQ9e2KA,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
0,0,['oib8piucnBE']," 1 hour, 25 minutes",3 views,39 minutes ago,Placing Feminist Economic Justice at the Core of an Equitable Green Future at NGO-CSW 65,https://i.ytimg.com/vi/oib8piucnBE/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmWndltKGfrSiYmLQ6vRgd2FDUAw,"Introduction to Social, Economic, and Technological Networks",14.15[J] Networks
0,2,['t9yujaCpX_E']," 3 minutes, 18 seconds",3.4K views,3 years ago,metapath2vec: Scalable Representation Learning for Heterogeneous Networks,https://i.ytimg.com/vi/t9yujaCpX_E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPtmI3FumJYSuHBW__v0KBPuVxcA,"Network Representations, Measures, and Metrics (II)",14.15[J] Networks
0,9,['erMiEFGRsIk']," 1 hour, 29 minutes",8.8K views,9 months ago,Lecture 2  Properties of Networks And Random Graph Models,https://i.ytimg.com/vi/erMiEFGRsIk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_QoADtQ0qRIygZjadj12fZBtCFg,"Random Graph Models, Branching Processes, Phase Transition, and Connectedness (II)",14.15[J] Networks
0,3,['vbzbwHVOJvE'], 24 minutes,728 views,5 months ago,SFU MATH 232 5.1 Dynamical Systems and Markov Chains,https://i.ytimg.com/vi/vbzbwHVOJvE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyojcjRw68ELL3aEnODv3oDKsjuA,"Linear Dynamic Systems, Markov Chains, and Centralities (I)",14.15[J] Networks
0,1,['kp_Ux7Zn-Ns']," 8 minutes, 27 seconds",22K views,6 months ago,Top 7 Customer Success Metrics You Should Measure,https://i.ytimg.com/vi/kp_Ux7Zn-Ns/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrNYpUEm9a_5f7F1qkgfFhCSpS-A,"Network Representations, Measures, and Metrics (I)",14.15[J] Networks
