,degree,video_id,duration,views,age,title,img,topic,subject
0,14,['JYPU3JxvdEQ']," 8 minutes, 34 seconds",1.4K views,2 years ago,Mathematics - PCA - Projections onto higher dimensional subspaces,https://i.ytimg.com/vi/JYPU3JxvdEQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBI0RD_Ub4zUADYVQ2WCH3aw-fGJQ,Projections and subspaces,18.06 Linear Algebra
0,13,['IR_QQDhpwsg']," 11 minutes, 1 second",155K views,8 years ago,Orthogonal Set of Functions ( Fourier Series ),https://i.ytimg.com/vi/IR_QQDhpwsg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC1-PsNvvlBiOL9KVVXX9L_YN2Rsw,Orthogonality,18.06 Linear Algebra
0,20,['G4N8vJpf7hM']," 5 minutes, 27 seconds",1.2M views,8 years ago,Introduction to Eigenvalues and Eigenvectors - Part 1,https://i.ytimg.com/vi/G4N8vJpf7hM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCj45-hEFO36m59X6ZdsJImzQ6OJw,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['3ROzG6n4yMc']," 10 minutes, 17 seconds",287K views,3 years ago,"Determinant of 3x3 Matrices, 2x2 Matrix, Precalculus Video Tutorial",https://i.ytimg.com/vi/3ROzG6n4yMc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfvQQtXr9q-0OCb4T77_ZTiYkzfQ,Formulas for determinants,18.06 Linear Algebra
0,19,['vvR3JSXO2fo']," 2 minutes, 51 seconds",288K views,4 years ago,What is a determinant?,https://i.ytimg.com/vi/vvR3JSXO2fo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCsWQCpwrTw2qhVpUHo0MFnNsCGAQ,Applications of determinants,18.06 Linear Algebra
0,16,['DAyGL_-XxkA'], 40 minutes,550 views,4 months ago,5.3 Gram-Schmidt and QR Factorization,https://i.ytimg.com/vi/DAyGL_-XxkA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBb7Yq1tEYmPaYTh-4w5_Cek39TwQ,Gram-Schmidt and A = QR,18.06 Linear Algebra
0,15,['AmQcoopBUTk']," 8 minutes, 4 seconds",13K views,2 years ago,Least Squares Approximation,https://i.ytimg.com/vi/AmQcoopBUTk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDXiA3dCRP8U3mU3YKLbGejOJZ5Mg,Least squares approximations,18.06 Linear Algebra
0,20,['PhfbEr2btGQ']," 7 minutes, 43 seconds",1.1M views,11 years ago,Introduction to eigenvalues and eigenvectors | Linear Algebra | Khan Academy,https://i.ytimg.com/vi/PhfbEr2btGQ/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJhdbk6trdC68Rj2pks97s966EdA,Eigenvalues and eigenvectors,18.06 Linear Algebra
0,18,['q4dy93Pa-ic']," 4 minutes, 30 seconds",5.7K views,7 years ago,Lec 19 Determinant formulas and cofactors Example on Big formula,https://i.ytimg.com/vi/q4dy93Pa-ic/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDtnx7H1PM8QzIqqYE9NbTB-Z3Gew,Formulas for determinants,18.06 Linear Algebra
0,19,['bNVD6vDbh2s']," 14 minutes, 4 seconds",1.1K views,1 year ago,Application Of Determinants &amp; Matrices - Chapter 4 Class 12th Maths,https://i.ytimg.com/vi/bNVD6vDbh2s/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAVlxc0f_-YzxK_dRPoQ2G7QkGGw,Applications of determinants,18.06 Linear Algebra
0,16,['s-ga1wGZTqM'], 18 minutes,226 views,1 month ago,QR Decomposition using the Gram-Schmidt process - With example,https://i.ytimg.com/vi/s-ga1wGZTqM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeGjbo-_9gD7ZSAdFLIZeMdCZRyg,Gram-Schmidt and A = QR,18.06 Linear Algebra
0,15,['TPKyT3hu71c']," 7 minutes, 52 seconds",25K views,5 years ago,Least Squares Approximation,https://i.ytimg.com/vi/TPKyT3hu71c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAZ6A558Tn8FGsPDjQUXo2jWtl7lg,Least squares approximations,18.06 Linear Algebra
