,degree,video_id,duration,views,age,title,img,topic,subject
0,9,['E4HAYd0QnRc']," 12 minutes, 34 seconds",1.7M views,10 years ago,"Range, variance and standard deviation as measures of dispersion | Khan Academy",https://i.ytimg.com/vi/E4HAYd0QnRc/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBIDEAfecI7nu-97SF-GyAm_rdcHA,Variance,18.600 Probability and Random Variables
0,5,['bgCMjHzXTXs']," 12 minutes, 1 second",155K views,3 years ago,An Introduction to Conditional Probability,https://i.ytimg.com/vi/bgCMjHzXTXs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDllcBeedH1QfPTNk-BIzbTKMpZg,Conditional probabilities,18.600 Probability and Random Variables
0,7,['xU3ppOEWY3c']," 11 minutes, 29 seconds",30K views,3 years ago,Discrete Random Variables,https://i.ytimg.com/vi/xU3ppOEWY3c/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPxq76fgbmvau2ArnyM-8tq_0uwA,Discrete random variables,18.600 Probability and Random Variables
0,1,['Yh0WkV9gDng'], 17 minutes,241 views,11 months ago,Multinomial coefficients,https://i.ytimg.com/vi/Yh0WkV9gDng/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_ZZ4kzU805ZDMjTGaT2YefF0b1Q,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,10,['3PWKQiLK41M'], 20 minutes,335K views,1 year ago,Finding The Probability of a Binomial Distribution Plus Mean &amp; Standard Deviation,https://i.ytimg.com/vi/3PWKQiLK41M/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVxD-JjhcVHkdTzj3YdEUzfHbegg,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
0,4,['pYxNSUDSFH4']," 5 minutes, 1 second",761K views,3 years ago,StatQuest: Probability vs Likelihood,https://i.ytimg.com/vi/pYxNSUDSFH4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBlamBDjaGMRHHtx5-B53AKx01XFw,Probability and equal likelihood,18.600 Probability and Random Variables
0,0,['JVbbRCVBVRI']," 11 minutes, 22 seconds",55K views,6 years ago,Introduction to Permutations (Ordered Selections),https://i.ytimg.com/vi/JVbbRCVBVRI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCARkq338ICufZUcWJ2IXIP_eWq7A,Permutations and combinations,18.600 Probability and Random Variables
0,7,['UnzbuqgU2LE'], 29 minutes,693K views,3 years ago,02 - Random Variables and Discrete Probability Distributions,https://i.ytimg.com/vi/UnzbuqgU2LE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLzsaheb08nMYG9yPrairHKwA4WA,Discrete random variables,18.600 Probability and Random Variables
0,1,['3Eq102tdN0k'], 38 minutes,3.1K views,2 years ago,"Discrete Mathematical Structures, Lecture 1.4: Binomial and multinomial coefficients",https://i.ytimg.com/vi/3Eq102tdN0k/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDuBwJucbLkXlpAI0yChwAhOp9Odg,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,10,['ITtFw5PH-hs']," 6 minutes, 42 seconds",25K views,3 years ago,Recognizing binomial variables | Random variables | AP Statistics | Khan Academy,https://i.ytimg.com/vi/ITtFw5PH-hs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBDgUceGj6nVmr9qdd7xf9Ng4KyPw,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
0,11,['jmqZG6roVqU']," 9 minutes, 3 seconds",816K views,7 years ago,An Introduction to the Poisson Distribution,https://i.ytimg.com/vi/jmqZG6roVqU/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYfsH7qUMI25kA6pk2ekNLSgjcMw,Poisson random variables,18.600 Probability and Random Variables
0,9,['sOb9b_AtwDg'], 17 minutes,815K views,8 years ago,What is Variance in Statistics?  Learn the Variance Formula and Calculating Statistical Variance!,https://i.ytimg.com/vi/sOb9b_AtwDg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2Q4Lzy0_1iQxn4Y4vsx9781yo0w,Variance,18.600 Probability and Random Variables
0,2,['QEZVJJgvAzo']," 7 minutes, 3 seconds",19K views,6 years ago,Sample Space,https://i.ytimg.com/vi/QEZVJJgvAzo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDUd8T2a1wojRytosZBmxRj8_8vew,Sample spaces and set theory,18.600 Probability and Random Variables
0,0,['X9-Yjxt6nf4']," 11 minutes, 25 seconds",293K views,3 years ago,Combinations and Permutations Word Problems,https://i.ytimg.com/vi/X9-Yjxt6nf4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9WbqkrTKyUoQLcTN8kZk8cVoivA,Permutations and combinations,18.600 Probability and Random Variables
0,1,['SnQL0iPmxsk']," 7 minutes, 31 seconds",11K views,1 year ago,Multinomial theorem,https://i.ytimg.com/vi/SnQL0iPmxsk/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUveb3-s5OcpzgFvLjS57-Bt4leQ,Multinomial coefficients and more counting,18.600 Probability and Random Variables
0,10,['jOC4ATKBWlI']," 6 minutes, 8 seconds",13K views,2 years ago,L05.6 Binomial Random Variables,https://i.ytimg.com/vi/jOC4ATKBWlI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwWG9ttddi8HZfZAw3gIZi-_3wWw,"Binomial random variables, repeated trials and the so-called modern portfolio theory",18.600 Probability and Random Variables
0,5,['by3_weGwnMg']," 4 minutes, 34 seconds",12K views,1 year ago,Conditional Probability Explained: Visual Intuition,https://i.ytimg.com/vi/by3_weGwnMg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCWOShDDiUU30ZSimkQJdQydyHGIw,Conditional probabilities,18.600 Probability and Random Variables
0,9,['gpKEfVZlPj4']," 1 minute, 47 seconds",100K views,3 years ago,The Standard Deviation (and Variance) Explained in One Minute: From Concept to Definition &amp; Formulas,https://i.ytimg.com/vi/gpKEfVZlPj4/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAm6F5bGCSOmkL5xkToqvRgH9fs1g,Variance,18.600 Probability and Random Variables
0,2,['__T3eJtjoic']," 5 minutes, 3 seconds",47K views,2 years ago,L01.3 Sample Space Examples,https://i.ytimg.com/vi/__T3eJtjoic/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGL8WbHrQmpivOMc2I3Yf4l5-BFQ,Sample spaces and set theory,18.600 Probability and Random Variables
0,4,['rlUZXrJGuf8']," 7 minutes, 56 seconds",278K views,7 years ago,"Probability - Equal, Likely, Unlikely, Certain, Impossible - Grade 3 Math Lesson",https://i.ytimg.com/vi/rlUZXrJGuf8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDGQu_O3kGiMvlXry0NTe7Txy15BA,Probability and equal likelihood,18.600 Probability and Random Variables
0,7,['0P5WRKihQ4E']," 11 minutes, 46 seconds",317K views,8 years ago,Introduction to Discrete Random Variables and Discrete Probability Distributions,https://i.ytimg.com/vi/0P5WRKihQ4E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC-Nlb27pwomLz2ZeUm0wVVOjCzyQ,Discrete random variables,18.600 Probability and Random Variables
0,1,['pCx9hiDBMJ8']," 5 minutes, 22 seconds",149 views,9 months ago,Multinomial coefficients,,Multinomial coefficients and more counting,18.600 Probability and Random Variables
