,degree,video_id,duration,views,age,title,img,topic,subject
0,21,['DXBPtpBhGqo'], 42 minutes,5.3K views,7 months ago,1 - A Brief Introduction to Causal Inference (Course Preview),https://i.ytimg.com/vi/DXBPtpBhGqo/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2RmZFLBLOpoAiTwp4-NsraUr4GA,Causal Learning,9.66[J] Computational Cognitive Science
0,22,['nB2ZRHS2RUE']," 4 minutes, 38 seconds",141K views,6 years ago,Attribution Theory - Basic covariation | Individuals and Society | MCAT | Khan Academy,https://i.ytimg.com/vi/nB2ZRHS2RUE/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAfrh_8LfWzbGJqa__4zZOaHF94-A,Causal Theories 1,9.66[J] Computational Cognitive Science
0,18,['XfRo55QvH_E']," 4 minutes, 44 seconds",1.9K views,10 months ago,Biological Theories of Gender Role Formation,https://i.ytimg.com/vi/XfRo55QvH_E/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCt-3dqdU6iosT9LgglxzfUG-mIpQ,Intuitive Biology and the Role of Theories,9.66[J] Computational Cognitive Science
0,19,['pZ8rkG0LgjA']," 4 minutes, 49 seconds",1.6K views,2 years ago,Learning Domains  &amp; Learning Design,https://i.ytimg.com/vi/pZ8rkG0LgjA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrgvxNaCQ24glqMBMDfxXYcKffKw,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,22,['P_ykeBfd5ds']," 10 minutes, 45 seconds",35K views,4 years ago,Causality,https://i.ytimg.com/vi/P_ykeBfd5ds/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDKMb6GfMVE4XSsl1BDGUnYvHpUuQ,Causal Theories 1,9.66[J] Computational Cognitive Science
0,19,['aUpGhFtzcgA'], 19 minutes,430 views,1 month ago,ISACA CISA DOMAIN 1 Training Video 2021| ISACA CISA Training Material | CISA Domain 1 Youtube (PPT ),https://i.ytimg.com/vi/aUpGhFtzcgA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsyakByldjFhB9sJl9VX-rbQdQvQ,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
0,21,['eMFC1WHsmI0']," 3 hours, 36 minutes",207 views,7 months ago,Fundamentals of Causal Learning - LvDS 2020,https://i.ytimg.com/vi/eMFC1WHsmI0/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBjYhTOVrsSlXYd88b_m3vyb2mSDA,Causal Learning,9.66[J] Computational Cognitive Science
0,18,['ADiql3FG5is']," 1 hour, 35 minutes",3.9M views,5 years ago,Quantum Biology: The Hidden Nature of Nature,https://i.ytimg.com/vi/ADiql3FG5is/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBWMffbKR_Fu2wcE_NjMtFamPdkOA,Intuitive Biology and the Role of Theories,9.66[J] Computational Cognitive Science
0,20,['pZ8rkG0LgjA']," 4 minutes, 49 seconds",1.6K views,2 years ago,Learning Domains  &amp; Learning Design,https://i.ytimg.com/vi/pZ8rkG0LgjA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrgvxNaCQ24glqMBMDfxXYcKffKw,Learning Domain Structures 2,9.66[J] Computational Cognitive Science
0,22,['ulhrQ_QmKDI']," 11 minutes, 5 seconds",10K views,2 years ago,Aristotle's Theory of Causation,https://i.ytimg.com/vi/ulhrQ_QmKDI/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD80HOc4Og1eEWC7DfSSKTieU_evg,Causal Theories 1,9.66[J] Computational Cognitive Science
0,19,['nWdLkpYagoA'], 59 seconds,1K views,3 years ago,What is DOMAIN-SPECIFIC LEARNING? What does DOMAIN-SPECIFIC LEARNING mean?,https://i.ytimg.com/vi/nWdLkpYagoA/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCvUWb_v4_zufk3YnpcYavP9OxNBQ,Learning Domain Structures 1,9.66[J] Computational Cognitive Science
