,degree,video_id,duration,views,age,title,img,topic,subject
0,16,['sh3EPjhhd40'], 46 minutes,54K views,7 years ago,"15. Learning: Near Misses, Felicity Conditions",https://i.ytimg.com/vi/sh3EPjhhd40/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCi1CyZWRD1VQ6LDo3obNI1M7vL7A,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['mdaNrEw0bbU']," 2 minutes, 45 seconds",180K views,4 years ago,[Official] Story Quiz 3 - English - Larva QUIZ,https://i.ytimg.com/vi/mdaNrEw0bbU/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD61QCgGvpIP51lpDzJa0qQSI88-Q,Quiz 3,18.615 Introduction to Stochastic Processes
0,23,['zCWRTKnOYYg'], 30 minutes,57K views,5 years ago,17 Probabilistic Graphical Models and Bayesian Networks,https://i.ytimg.com/vi/zCWRTKnOYYg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqoroeOOkF-CQJK2yMGhHONsDMFw,Probabilistic inference I,18.615 Introduction to Stochastic Processes
0,22,['OLc_-cF8V3U']," 8 minutes, 52 seconds",30K views,1 year ago,How To Make Money in (2020) With AI and Machine Learning || startup ideas for AI and ML [2020],https://i.ytimg.com/vi/OLc_-cF8V3U/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByamO7Lhoz7RQoXmC39I3OFDq-Gg,The AI business,18.615 Introduction to Stochastic Processes
0,16,['ADtcXPLx4K4']," 9 minutes, 29 seconds",400 views,4 months ago,Austin Felicity Conditions,https://i.ytimg.com/vi/ADtcXPLx4K4/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBPlwXvnteCisDsf8ZHiEcful0E6Q,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['HgC1l_6ySkc'], 47 minutes,110K views,11 years ago,32. Quiz 3 Review,https://i.ytimg.com/vi/HgC1l_6ySkc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_IKI7j7inJpvFXBnKOPcN9yGwJQ,Quiz 3,18.615 Introduction to Stochastic Processes
0,23,['leIqVD4-Fks']," 1 hour, 26 minutes",903 views,4 years ago,First-Order Probabilistic Inference,https://i.ytimg.com/vi/leIqVD4-Fks/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDey5XUhR1GBjrdyIJ9tCJQANpgjA,Probabilistic inference I,18.615 Introduction to Stochastic Processes
0,22,['dNZXLH4xeAs']," 10 minutes, 3 seconds",9.2K views,1 year ago,How to Insert AI into business processes and what are the critical factors to consider?,https://i.ytimg.com/vi/dNZXLH4xeAs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmyWY3mV8_GXZdTlfa99so6UGf-g,The AI business,18.615 Introduction to Stochastic Processes
0,16,['jEvwd0vxF6w']," 4 minutes, 33 seconds",29K views,4 years ago,Speech Acts: Felicity Conditions,https://i.ytimg.com/vi/jEvwd0vxF6w/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFwjbMH8_Omy7maQmec_xOV1FXxQ,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['tN3f0L-wxdE']," 5 minutes, 57 seconds",49 views,3 days ago,DigiSkills Digital Marketing Quiz 3 Batch 9 | DGM101 Quiz No 03 Batch9 | Digital Skills DGM Quiz 2,https://i.ytimg.com/vi/tN3f0L-wxdE/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCp5ZuzoqDMdgYlDjhArbrf2nDIIg,Quiz 3,18.615 Introduction to Stochastic Processes
0,23,['2RAG5-L9R70']," 3 hours, 2 minutes",1.3K views,6 months ago,"Probabilistic Circuits: Representations, Inference, Learning and Theory (Tutorial at ECML-PKDD 2020)",https://i.ytimg.com/vi/2RAG5-L9R70/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoiTAAahDyQ8_2-HWX7EEpkT9OEQ,Probabilistic inference I,18.615 Introduction to Stochastic Processes
0,16,['8CL96fKHYrs'], 21 minutes,4.7K views,10 months ago,Pragmatics: Lesson 17: Felicity Conditions,https://i.ytimg.com/vi/8CL96fKHYrs/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYnf4SSoG2-cM92tT5sXV2n1KYRg,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
0,18,['nJb2wPWQroA']," 5 minutes, 50 seconds",65 views,3 days ago,DigiSkills E Commerce Quiz 3 Batch 9 2021 | ECM101 Quiz No 3 | E Commerce Management Quiz No 03 Sol,https://i.ytimg.com/vi/nJb2wPWQroA/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBulgGG2wA489QZFtgnWLKnfNegOw,Quiz 3,18.615 Introduction to Stochastic Processes
0,23,['ME7kSjPe7mM'], by Enthought 8 months ago 27 minutes,1.1K views,8 months ago,Applying Probabilistic Inference to Astronomical Spectroscopy |SciPy2020| Michael Gully-Santiago,https://i.ytimg.com/vi/ME7kSjPe7mM/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC0jeAlzaIpt0ldNQEEQf-EL77YdQ,Probabilistic inference I,18.615 Introduction to Stochastic Processes
0,16,['vZ3iKglCgIg'], 9 minutes,1.3K views,10 months ago,Felicity conditions,https://i.ytimg.com/vi/vZ3iKglCgIg/hq720.jpg?sqp=-oaymwEcCOgCEMoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7MeYCUiQRA0j_u0ZTxzTz71RqFQ,"Learning: near misses, felicity conditions",18.615 Introduction to Stochastic Processes
